SampleID,sp49,sp51,sp56,sp41,sp60,sp9,sp43,sp34,sp58,sp7,sp57,sp28,sp45,sp8,sp46,sp22,sp6,sp15,sp40,sp10,sp38,sp55,sp42,sp27,sp5,sp2,sp1,sp32,sp59,sp33,sp36,sp52,sp54,sp26,sp24,sp20,sp29,sp4,sp13,sp44,sp50,sp16,sp35,sp31,sp19,sp11,sp18,sp3,sp30,sp37,sp47,sp53,sp39,sp14,sp48,sp12,sp25,sp23,sp17,sp21,Group
Group_A_75,0.0052691349999999994,0,0.020706512999999996,0,0,0.022523541999999997,0.04677623999999999,0,0.030975068999999994,0.017465233999999996,0.06158134699999999,0.035895793999999995,0.03739407299999999,0,0,0.03756711499999999,0,0.007202186999999998,0.0028181799999999996,0,0.020414819999999997,0.019925926999999996,0.030243932999999994,0,0.013714356999999996,0.04296983499999999,0,0.010414000999999999,0.04081363599999999,0,0,0.04852018099999999,0.012550852999999997,0,0.024712337999999993,0.013404639999999997,0,0,0.035226222999999994,0.042819991999999994,0.014831896999999997,0,0.003110227999999999,0.06640162899999999,0,0.05057587899999998,0,0.014849424999999996,0,0.030335687999999993,0.02658643499999999,0.003323641999999999,0,0,0,0,0.017307881999999997,0,0.05271285399999999,0.038059275999999996,HC
Group_A_76,0,0.023490376999999993,0.014839805999999997,0,0.024395912999999995,0,0.05947396399999998,0.0013796899999999998,0,0.0027117679999999994,0,0,8.379999999999998e-06,0.06007664999999999,0,0.019053596999999995,0.021282941999999996,0,0.04703833499999999,0,0.015589285999999997,0.06666449399999999,0.010470538999999997,0.012797017999999997,0.012593655999999996,0,0,0,0,0,0,0,0,0,0.04850625699999998,0.004333241999999999,0.005114903999999999,7.999999999999999e-05,0.0064833389999999986,0.003755456999999999,0,0,0.0037263689999999993,0.06508800399999999,0.07682600899999999,0.047695383999999987,0.049743808999999986,0,0.017323820999999996,0.015368093999999997,0.035582275999999996,0.020645210999999997,0.035522663999999995,0.0067583259999999985,0.04464624799999999,0,0.10541200699999997,0.015522163999999996,0,0,HC
Group_A_77,0.05903794800000001,0.004665494000000001,0.0026885780000000005,0.060715859000000004,0.00026840500000000004,0.009077101000000002,0.0008599000000000001,2.2700000000000003e-05,0.004324284000000001,0.053107744000000005,0.04971554000000001,0.04389382700000001,0.06092764500000001,0.040500571000000006,0.034876418000000006,0.019299882000000004,0.0011311630000000001,0,0.00044820900000000003,0.039058428000000006,0.05130218600000001,0.0016920320000000002,0.05974235900000001,0.025317076000000004,0,0.021660164000000003,0.0004889240000000001,0,0.00038186700000000004,0.0037101650000000005,0.055675072000000006,0.007985118000000001,0,0.030191617000000004,0,0.03601048700000001,0.012219904000000002,0.007577474000000001,0,0.04864749100000001,0.017030791000000003,0.029629535000000002,0.006416344000000001,0.0004950630000000001,0.003992375000000001,0.006370487000000001,0.00021467000000000003,0.00033042000000000005,0.0006344450000000001,0.04569411100000001,0.009845960000000003,0.00023924200000000002,0.006000475000000001,0.014207789000000002,0.003966787000000001,0.005422409000000001,0.0010497540000000002,0,0,0.0012377110000000003,HC
Group_B_1,0.011706244988293755,0.061499141938500854,0,0.002113420997886579,0,0.02389806797610193,0,0,0.01539356898460643,0.02554660697445339,0,0.01560490898439509,0.012563597987436401,0,0.005208185994791814,0.011909943988090055,0.026778522973221475,0.02140352597859647,0.04633036295366963,0.023898073976101924,0.01857975198142025,0,0,0,0.0673187969326812,0.0367821949632178,0.008246403991753595,0.006183260993816738,0.0378582999621417,0,0,0.02016086797983913,0.01958147798041852,0.02038422897961577,0.08385356391614643,0.0354638019645362,0,0,0.01528514798471485,0,0.04688907095311092,0,0.008916293991083705,0,0,0.05679085594320914,0.01636314998363685,0,0,0,0,0.04105542695894457,0,0.05495152894504846,0.060092389939907606,0.002183723997816276,0,0.031446752968553246,0,0.007758833992241166,Die
Group_B_2,0.009972231990027766,0,0,0.0672495949327504,0,0,0.006874586993125412,0,0.02922180497077819,0.016254855983745143,0,0,0,0.0068835519931164475,0.021751503978248495,0.048012970951987026,0,0.07520193592479806,0,0,0.010639152989360846,0,0,0.01497143998502856,0.0062616699937383296,0,0.04392348595607651,0.03608670396391329,0.048003551951996445,0.016469793983530205,0.041144533958855464,0,0,0.009643081990356918,0,0,0,0,0.03364049096635951,0.006582921993417077,0,0.050171188949828804,0,0.006481153993518846,0,0.03820350896179649,0.07797136492202864,0,0.01991768698008231,0.020318130979681867,0.031782412968217585,0.00728828899271171,0.047327699952672296,0.017809302982190692,0.005361644994638355,0.006872740993127258,0.012505580987494418,0.0018696769981303228,0.04781573195218426,0.059514018940485976,Die
Group_B_3,0.023036229000000002,0.04022544900000001,0.004902569000000001,0.024718532000000005,0.008138585000000002,0.016472034000000003,0.04252549800000001,0,0.035315347000000004,0,0.030360303000000005,0.04443257400000001,0.007434905000000001,0.06530027500000002,0,0,0.017615050000000004,0.033406078000000006,0.006804114000000001,0.036436722000000005,0.023491315000000002,0,0.004544557000000001,0.008666588000000001,0.016086882000000004,0.025238895000000004,0,0.0055999280000000005,0,0,0.03987899200000001,0,0,0,0,0,0.015658296000000002,0.07481340200000001,0,0.030011144000000003,0,0,0,0.060436065000000004,0,0.0005110410000000001,0,0.030087148000000005,0.013642265000000002,0,0,0,0,0.049355920000000005,0.03276949700000001,0.03418306300000001,0.0030363940000000004,0.07839156500000001,0.016472779000000003,0,Die
Group_B_4,0.032919587967080416,0.008485301991514699,0,0,0,0.029161495970838506,0.00019450199980549802,0.0006321689993678311,0.014576883985423119,0.0033588509966411494,0.0165198019834802,0.08120944391879058,0.01027679098972321,0,0.018386606981613395,0.03718557296281443,0,0.035222908964777096,0.005445317994554683,0,0.02790074997209925,0.0037110749962889255,0.0016364289983635712,0.012727678987272324,0.0009688339990311662,0.06870364193129637,0.04906809895093191,0.021713709978286293,0,0.04681397095318604,0.00034529799965470206,0,0.04164474395835526,0.02630253597369747,0.017598225982401777,0.0020454579979545424,0.020276019979723982,0.03630253396369747,0.01830732398169268,0.0013188629986811372,0,0,0.0080746009919254,0,0.00045606399954393605,0.05800290294199711,0.03768815996231184,0.02746887597253113,0,0.00733149099266851,0.049971586950028415,0.0007826369992173631,0.023837674976162328,0.026799750973200254,0.001131616998868383,0.028372750971627253,0.02609491497390509,0.0006746319993253681,0.004670036995329964,0.007681875992318125,Die
Group_B_5,0.005640083999999999,0.019368372999999998,0.03619582699999999,0.04806759599999998,0,0.0026926359999999996,0.0017619689999999995,0,0.009182019999999999,0.03577703599999999,0.0015895219999999995,0,0,0.058186491999999986,0.017984672999999996,0.0008117779999999998,0.0006370459999999999,0.018365556999999998,0.0013582949999999998,0.027200439999999992,0.004909939999999999,0.012153757999999997,0.0020231579999999997,0.029640375999999993,0.08531382499999998,0,0,0.005217476999999999,0.004012248999999999,0.023789174999999992,0.040785776999999995,0.0010950249999999997,0.024206667999999994,0.032381735999999994,0.014379770999999996,0,0,0.00016304999999999998,0,0.0006284019999999999,0.029207789999999994,0.042927247999999994,0.041085557999999994,0.023526551999999992,0,0.049297899999999985,0,0.04009704099999999,0.0005312809999999999,0.009252533999999998,0.0014655959999999996,0.0007070369999999999,0.027550384999999993,0.022088068999999995,0.052290153999999985,0.04185772199999999,0.00029015499999999995,0.041826524999999996,0.0003833499999999999,0.010095371999999998,Die
Group_B_6,0,0.02907846602907847,0.03918213303918214,0.0016688210016688211,0,0.0475112980475113,0.02510253602510254,0.008280157008280158,0,0.0012248370012248372,0.047535783047535786,0.009298041009298041,0.018910903018910904,0,0,0.015049405015049406,0.005878747005878747,0.044505351044505356,0,0.04049893104049894,0.005656922005656923,0.03613664303613665,0,0.00019193500019193502,0.05001705805001706,0,0.012289408012289409,0.024244006024244008,0.0008715790008715791,0.03433474403433475,0.024623256024623258,0.03515291903515292,0.012285043012285045,0,0.00031649100031649104,0.01783101701783102,0.013787911013787912,0.018133041018133043,0.00026138500026138504,0.007309390007309391,0,0.03438995103438996,0.0512749000512749,0.05287479105287479,0,0.031559865031559865,0.03739674303739675,0,0.026255459026255458,0.008601117008601118,0.033233552033233554,0.029169701029169704,5.5900000055900004e-05,0.022798690022798693,0.000244225000244225,0.018987286018987286,0.0005279000005279001,0.000564291000564291,0.007171853007171853,0.017725618017725618,Die
Group_B_7,0.04147793795852206,0.14114695585885303,0.003624593996375406,0.03849377696150622,0.0011052639988947358,0,0,0.0035763169964236827,0,0.013436106986563891,0.042847553957152444,0.001663000998336999,0.004698163995301836,0.000294792999705207,0.001482581998517418,0.001508851998491148,0,0.04664757595335242,0.01658627798341372,0.00924600999075399,0,0,0.03481931796518068,0.013566089986433908,0.000484320999515679,0.01735480798264519,0.04262842895737157,0.0891047069108953,0.031105164968894834,0.0006147659993852339,0.005138121994861878,0.05093515794906484,0.0008278839991721159,0.039366782960633215,0.03886614396113385,0.003570786996429213,0,0,9.179999990819999e-05,0.021740921978259074,0,0,0.01740146698259853,0.009326907990673091,0.0035531469964468526,0.007258635992741363,5.70999999429e-05,0.000605003999394996,0,0,0.0226317959773682,0.053173949946826046,0.025062144974937854,0,0.0005508559994491439,0.023782091976217907,0.001451506998548493,0.001975481998024518,0.044861620955138376,0.030257322969742675,Die
Group_B_8,0,0.08292376408292376,0.025176910025176913,0.020142797020142798,0.015061373015061373,0.04150122404150123,0.016815757016815758,0.015295782015295785,0,0.0293718980293719,0.012177175012177176,0,0.02024936102024936,0.01739548901739549,0,0.010381921010381922,0.002547725002547725,0.008721041008721042,0.01525272801525273,0.006806412006806413,0.012635974012635975,0.031603641031603645,0.024677854024677856,0,0.06982361106982361,0.04688915504688916,0,0.03950835003950835,0.0008328170008328171,0.0006838280006838281,0.015809036015809037,0.008850462008850462,0.022831699022831702,0.0012858660012858663,0.022020643022020645,0.016011387016011385,0.01974330901974331,0.0016267860016267862,0.03993221403993222,0.02285013002285013,0.035938422035938423,0.020329672020329672,0.0005978000005978,0,0.049672657049672664,0.03721254703721255,0.00893246900893247,0,0.0006011210006011211,0.03257670603257671,0,0.04586796904586798,0.0010026250010026251,0.00429347900429348,0.0007584490007584491,0.00030414300030414304,0.007014662007014662,0,0.0018986080018986082,0.015560551015560553,Die
Group_B_9,0,0.016755259000000005,0.009124373000000002,0.011483360000000001,0.0012618560000000002,0,0,0.020543243000000003,0,0,0.07398320200000001,0,0,0.008672081000000002,0.007748447000000002,0.0057851560000000005,0,0,0.08366220400000002,0,0.047216462000000015,0,0.038792480000000004,0,0.0014969170000000004,0,0.018254679000000003,0.005428353000000001,0.035742376000000006,0.05384486800000001,0.008162273000000001,0,0.026274131000000006,0.0010322970000000002,0.26423370200000007,0,0,0.009412957000000001,0.019788242000000004,0,0,0.024632759000000008,0.010860578000000001,0,0,0.027967904000000005,0.04202768600000001,0,0.031016651000000006,0,0.028656811000000008,0.026471116000000006,0.019531274000000005,0.018735533000000002,0,0.0014007700000000002,0,0,0,0,Die
Group_B_10,0,0.04998986604998986,0,0,0,0.02837127402837127,0.026565496026565494,0.031876185031876184,0,0.02577083302577083,0.032873509032873505,0,0.0025004100025004094,0.1000122061000122,0.007478230007478229,0,0.04487784104487784,0.024623780024623777,0.0073322820073322805,0,0.022962415022962413,0,0,0.022862140022862135,0,0,0.0691416970691417,0.022492016022492012,0,0,0.012662864012662861,0,0.10463595510463594,0.0071146300071146295,0.012327709012327706,0.02632821502632821,0.01781144301781144,0.0629017120629017,0,0,0,0,0,0,0.018701604018701603,0,0.010132145010132144,0,0.021736112021736108,0,0.043234536043234524,0,0.00713624100713624,0.08816819008816817,0.006209344006209343,0.006825644006825643,0,0.03434347503434347,0,0,Die
Group_B_11,0.03725759,0.002352384,0,0.030535477,0,0,0.019975468,0,0.034165056,0.024703584,0.002879396,0,0.007830813,0.012828339,0.012424,0.031370394,0.009459124,0.010546107,0.00947268,0.008069835,0,0.072292523,0.021208978,0.037795872,0,0.055654129,0.02472447,0.043414798,0,0.03767225,0,0,0,0,0.003692538,0,0,0,0,0.052019047,0,0,0,0.024068364,0.039047512,0.028133182,0.023683456,0.022147981,0.029907449,0.021839634,0,0,0.034718883,0.060400963,0.062362102,0.012472982,0,0,0.010829848,0.028042792,Die
Group_B_12,0,0,0.033190822999999994,0.047700200999999984,0,0.035541833999999994,0.010544660999999999,0.032785882999999995,0.014714277999999997,0,0,0,0,0,0.009635163999999998,0.027873700999999994,0.016130116999999996,0.013627618999999997,0,0,0.018052645999999995,0.04162033899999999,0.07338566399999999,0.030319732999999995,0,0,0.003619432999999999,0.024810776999999992,0,0,0.0026713109999999996,0.044322061999999995,0.013601269999999997,0,0.27504688899999996,0.016577003999999996,0,0.018384068999999996,0.007049771999999998,0.018427876999999995,0,0.018266692999999997,0,0.0013108319999999998,0.025637034999999992,0,0.009422556999999998,0,0,0.004677959999999999,0,0.007663426999999999,0.003817365999999999,0,0,0.031999784999999996,0.03475173399999999,0,0.020181912999999996,0.012637570999999997,Die
Group_B_13,0,0.06171911600000001,0,0.014862119000000003,0,0,0,0.0033151580000000008,0,0,0,0.026124122000000007,0.005135941000000001,0.03203409900000001,0,0,0.03230163400000001,0.014734617000000004,0.024590515000000007,0.004590927000000001,0.021388600000000004,0.15150124400000003,0,0,0.07381677200000002,0.03850055300000001,0,0.05516321900000001,0.010902974000000001,0,0,0.0013506980000000002,0.025214155000000005,0.014613971000000003,0,0.005160576000000001,0.055392045000000015,0,0.031281922000000004,0.023388289000000003,0.022609606000000004,0,0,0,0.003092023000000001,0.08375198700000001,0,0.038710705000000005,0.032890670000000004,0,0,0.003695461000000001,0,0.012097667000000003,0.04741582000000001,0,0.021817155000000005,0,0,0.006835640000000001,Die
Group_B_14,0,0.17625527882374473,0.006457102993542897,0,0,0,0.002214087997785912,0,0,0,0.04257162595742838,0.0022348199977651807,0.024415772975584234,0.025309730974690272,0.015458249984541752,0,0.02858534197141466,0,0,0,0.006448383993551616,0.025132138974867865,0.03769813596230187,0.01738982998261017,0.15852476484147526,0,0.033271684966728325,0.03226268596773732,0.010502232989497769,0.01855349298144651,0,0.017593452982406547,0.09030952590969049,0,0,0.04265595095734405,0,0.011201033988798967,0,0,0,0.0511385069488615,0,0.005426668994573332,0.00823843999176156,0,0,0.04236903595763097,0,0,0,0.0012248439987751563,0,0,0,0.020080404979919596,0.0034986699965013305,0,0.02261568197738432,0.020362420979637582,Die
Group_B_15,0,0.093737495,0,0,0,0.0396429,0.049519354,0,0,0.041448832,0,0,0.00907632,0,0,0.037374936,0,0.023949447,0,0.042238973,0,0,0.023129519,0.036034084,0.141631129,0,0.069283843,0,0.016618786,0,0.00203393,0,0,0,0.007065069,0.044502995,0.006841014,0,0.072034414,0.00906942,0,0.040348714,0,0,0,0,0.004041089,0.003716177,0.05910586,0,0,0.016928258,0,0.04078561,0,0,0,0,0.034825866,0.035015966,Die
Group_B_16,0,0,0,0.0016252050016252052,0,0,0,0.053407074053407076,0.035555069035555074,0,0.03472964503472965,0.027287713027287715,0.047111363047111374,0.02108557902108558,0,0.037659600037659606,0,0.012939688012939689,0,0.024839055024839057,0.026103868026103868,0.02886003002886003,0,0.014133576014133578,0.005221358005221358,0.05354215905354216,0,0.0008867180008867181,0.02203141802203142,0.0029824520029824524,0.03093241603093242,0.02020334902020335,0.05343421505343422,0,0,0,0,0,0.017893000017893002,0.04356278904356279,0.04851673204851674,0,0.0480422970480423,0,0.05377935705377936,0.010737080010737081,0.020195451020195453,0.0420881930420882,0,0,0,0.025530771025530773,0.019556842019556844,0,0.039791524039791526,0.017296424017296426,0.05106286805106287,0,0.0073751210073751215,0,Die
Group_B_17,0,0.016204788,0.025019949,0.01796145,0.029622755,0,0.009704517,0,0.008029541,0.032923405,0.020652681,0,0,0,0.0089546,0.032455783,0.031311872,0.056988541,0,0,0,0.061008706,0.021222003,0.002709926,0,0.020497343,0.012639704,0.003517172,0,0.01550705,0.02065303,0,0.056879275,0.001025267,0.036026148,0,0,0.017600903,0.077580189,0,0,0.001297651,0.027724712,0,0.050692917,0,0.037057647,0.013406139,0.017591345,0.031510433,0,0.014359912,0,0,0.039623467,0,0.038061789,0.024094204,0.045918156,0.02196503,Die
Group_B_18,0,0.08285531708285532,0.033712343033712344,0,0.0032119000032119005,0,0,0,0.08416535508416535,0.001093996001093996,0,0,0,0.010997855010997856,0,0.0012518550012518552,0,0,0,0.007953013007953013,0,0,0.04017531404017531,0.0035209170035209176,0.0771803990771804,0,0.05589310505589311,0,0.01540416001540416,0.018877777018877776,0.02310706802310707,0,0.020365215020365215,0,0.000259333000259333,0,0.011692451011692452,0,0.03288972403288973,0,0,0.07883428007883429,0.006602974006602974,0,0,0.009634798009634798,0,0,0.0151344000151344,0.14340095314340096,0.07071049207071049,0,0.03998154003998155,0.017802062017802062,0.011491173011491175,0,0,0.03942195703942196,0.042378273042378276,0,Die
Group_B_19,0.032158370000000006,0,0,0,0,0.009640577000000001,0,0.06419653300000001,0.030875333000000005,0,0.020727105000000003,0.008335175000000002,0,0.04462823300000001,0,0.008808681000000002,0.03317041300000001,0,0.03631542200000001,0,0,0.08583513900000002,0,0.013562230000000002,0,0,0,0.007520446000000001,0,0.03216767000000001,0,0.004774952000000001,0,0,0,0,0,0.020755944000000002,0.041767646000000005,0,0.0052854270000000005,0,0,0.052690375000000005,0.037948248000000004,0,0.0017226780000000003,0.05039047000000001,0.05079180500000001,0.12943962800000003,0.008779018000000001,0.004210638000000001,0.09134451000000002,0.018230706000000003,0,0.03810390500000001,0.015822723000000004,0,0,0,Die
Group_B_20,0,0.012210599000000006,0,0.03352314400000001,0,0.007009054000000003,0,0.030219545000000014,0,0.02183025700000001,0,0,0.04732208800000002,0,0,0,0,0,0.057047743000000026,0.07310836300000002,0.016478106000000006,0,0.02518933300000001,0,0.03986974300000002,0.028630071000000014,0.012662452000000005,0.04854075600000002,0,0,0.007200325000000003,0,0.003759061000000002,0,0.049468479000000024,0.02560461000000001,0.028239053000000014,0.02568046500000001,0,0.018376871000000006,0,0.04910682900000002,0,0,0.03754242700000002,0.04261276200000002,0,0.007909086000000003,0.01997688400000001,0,0.07340383400000003,0.038546495000000014,0.03351646300000002,0.04563804400000002,0.02699576900000001,0.008793620000000004,0.0030413570000000015,0,0,0.0009463120000000005,Die
Group_B_21,0.01831686198168314,0.02185051497814949,0.08992032891007967,0,0.019195056980804946,0.0017266079982733921,0.035009619964990385,0,0.012119164987880836,0.019522698980477305,0.022208493977791507,0.04715697095284303,0.007796291992203709,0.09993014490006986,0,0.04339652995660348,0,0.015614797984385203,0,0.02977788497022212,0.0211508019788492,0.012189373987810627,0.010288632989711369,0.03805474496194526,0.00748334099251666,0.005078821994921179,0.04822506595177494,0,0,0,0,0,0.07064372392935629,0.00553824099446176,0.1263917998736082,0.015132445984867557,0.017032985982967017,0,0,0.011385741988614261,0,0,0.023818149976181854,0.00638386099361614,0.017619568982380436,0.01707018598292982,0,0,0,0.007846304992153696,0,0,0.016252358983747644,0.005405463994594536,0,0,0.018984969981015034,0,0,0.014481444985518557,Die
Group_B_22,0.001156277001156277,0.0484437090484437,0,0,0,0,0.0018829990018829987,0,0.00787004100787004,0.054533818054533806,0.0013303000013302998,0,0.016455930016455927,0.037213482037213474,0.037707416037707414,0,0,0.054478070054478064,0.01690709101690709,0,0,0.006172894006172893,0,0.0020114560020114557,0,0,0.06693528106693528,0.07427373907427373,0.01567525201567525,0.04645212304645212,0.021649455021649455,0,0.08283630508283629,0.049951504049951495,0.00833772000833772,0,0,0.018590862018590858,0,0.029047571029047568,0,0.03670535303670535,0.03659637503659637,0.025671589025671588,0,0,0.014199548014199545,0.037138939037138934,0.00814835200814835,0.05792028805792028,0,0,0,0.03653356403653356,0,0,0.022928079022928077,0.0211893040211893,0.0030553130030553126,0,Die
Group_B_23,0.006024342993975657,0.025724149974275856,0.01602481298397519,0,0,0.019076457980923545,0.032160655967839354,0.04805639895194361,0,0,0,0.010658733989341267,0.016243144983756858,0.04437398195562602,0.04240698595759302,0.011779971988220029,0,0.005488785994511214,0.014565889985434111,0.0038149579961850423,0.015320413984679588,0.023678715976321287,0.007952553992047447,0.04938059895061941,0,0.02432551397567449,0.10446939689553063,0.02323022197676978,0,0,0,0.048882008951117994,0.062476293937523714,0,0.008203054991796946,0.007858795992141204,0,0.02954761397045239,0.04661291895338709,0,0,0,0.08973529991026472,0.019998344980001657,0.0047935279952064725,0.021234834978765167,0,0,0,0.05341209494658791,0,0.02125555097874445,0.019741059980258945,0.013997219986002781,0,0,0,0,0,0.007494691992505309,Die
Group_B_24,0.007183800000000001,0.17006838000000002,0.007458254000000001,0.005429846000000001,0.023070373000000005,0,0.021942303000000003,0.019570492000000002,0.009967543000000002,0,0.04181758900000001,0,0,0.014956003000000002,0,0,0.020600398000000002,0,0.038026497000000006,0,0.009733288000000001,0,0.006408621000000001,0.030445009000000002,0.16118541100000003,0.0018577210000000001,0,0.007533927000000001,0.013772514000000001,0,0,0,0,0.009942812000000002,0.024974916000000003,0.005374261000000001,0.06552009700000001,0.011846629000000001,0,0.031265848000000006,0,0,0.04647850900000001,0.006883674000000001,0.011035166000000003,0,0,0.024597001000000004,0.007790709000000001,0.011936819000000001,0,0,0.03963914200000001,0.030676105000000002,0.042590613000000006,0,0.0074081780000000005,0.005699768000000001,0.004709565000000001,0.0006022190000000001,Die
Group_B_25,0,0.08671290399999998,0.048705473999999985,0,0.011033821999999999,0,0,0.021195616999999996,0,0.04846659599999999,0.06431497499999998,0.022229368999999995,0.028158564999999993,0.026473640999999992,0.035326291999999995,0,0.03166307799999999,0,0.03715582299999999,0.0035661819999999993,0,0.05083632199999999,0.04079882199999999,0,0.021101150999999995,0.037168796999999996,0.010007085999999998,0,0,0.003360070999999999,0.011905514999999997,0.03783344699999999,0,0,0.011996021999999997,0.007389796999999998,0,0,0,0,0.008344179999999998,0.010569263999999998,0,0,0.029842004999999994,0,0.029306455999999995,0,0.010803187999999998,0,0.0020830759999999997,0.008522761999999998,0.007206056999999998,0.09083917399999998,0.013032603999999996,0.016617547999999996,0.03225765299999999,0.015370405999999996,0.015069678999999997,0.012736579999999997,Die
Group_B_26,0.012738820000000003,0,0.004689576000000001,0.018704478000000004,0,0,0.022632168000000005,0.015968628000000002,0.043588866000000004,0,0.009957807000000003,0,0.010197006000000002,0.12557181500000003,0.03262898000000001,0,0.011192820000000001,0.0018679540000000004,0.014931639000000003,0,0.010363489000000002,0,0,0.042091908000000004,0.011902945000000003,0,0.11937384000000002,0.07547827900000001,0.009334005000000001,0.010047721000000003,0,0.027616417000000008,0.14220991800000002,0,0,0,0.023207140000000005,0.016762266000000005,0.005187537000000001,0.0011801700000000001,0,0.017466454000000003,0.0008203640000000002,0,0,0.011123877000000002,0.018401151000000004,0,0.028349854000000008,0.003194844000000001,0,0.010701865000000001,0,0.013892693000000003,0.010810429000000002,0.032109623000000004,0.0058711610000000015,0,0.024234985000000007,0.003596508000000001,Die
Group_B_27,0,0.087608986,0.05325476,0.001275898,0,0,0.056887078,0.02076145,0,0,0.005328465,0.044194213,0.025636448,0.027348341,0.002338742,0.004424757,0.000791699,0,0,0,0.019812311,0.054592485,0.013897061,0.042481814,0.073812725,0.021294628,0.035824946,0,0.021087091,0.026077219,0.021850858,0.011242644,0,0.007022152,0.013500147,0,0.021693152,0.033534865,0.082170037,0.013858358,0,0,0,0.00678394,0,0.028966957,0,0,0,0.029705765,0,0,0.016881399,0.028021625,0.016355904,0,0,0.02968108,0,0,Die
Group_B_28,0.021035889978964106,0.009778103990221892,0.03168021696831977,0,0.008726420991273576,0.02090017097909982,0.03602631196397368,0,0.018704055981295938,0.03331933396668065,0.004980181995019816,0,0,0.14419429185580568,0,0.010035171989964824,0.008810184991189813,0.005959852994040145,0.01986142698013857,0,0.007034954992965043,0,0,0.034717181965282805,0,0,0.13680493986319503,0.060049179939950806,0.010923950989076045,0.0017333449982666546,0.017384648982615346,0.0011271649988728346,0.15072998484926997,0,0.006339366993660631,0.023418999976580993,0,0.011038107988961888,0,0,0,0.017415908982584084,0,0.012932377987067617,0.009933430990066565,0.017067798982932196,0.03508791596491207,0,0.0017318529982681464,0.035498224964501765,0,0.00044150199955849783,0.003069689996930309,0.005218272994781725,0,0,0,0.01625805098374194,0.010031530989968465,0,Die
Group_B_29,0.014689073000000002,0.004572580000000001,0,0.006144427000000001,0,0,0.0031216450000000006,0,0.021306505000000003,0.038937584000000004,0.008043257000000002,0,0,0.11392207600000001,0.008241611000000001,0.030294430000000004,0.010541729000000001,0,0.03443399700000001,0.029237242000000004,0.0057627320000000004,0.004165246000000001,0.004526152000000001,0.004527947000000001,0.015798730000000004,0.013362149000000002,0.13610324200000004,0.10961026700000001,0,0.0021234440000000004,0.036966436000000005,0,0.18873648000000004,0,0,0,0.010791301000000001,0,0,0.010705572000000002,0,0,0.022429905000000003,0.012365546000000002,0,0.028703245000000002,0,0,0,0,0.013942135000000001,0.0037835110000000003,0.0008429110000000001,0.034494421000000004,0.016772472000000004,0,0,0,0,0,Die
Group_B_30,0,0.0572494969427505,0.00788567999211432,0,0,0.012275883987724116,0,0,0,0.03966563596033436,0.03431086296568913,0,0.026666133973333866,0.0490792909509207,0.043095409956904585,0.006234206993765793,0.002135202997864797,0,0.0030677849969322148,0.015195769984804229,0,0.08301816191698183,0,0,0.08951155191048843,0.01168268798831731,0,0.05166813694833186,0.0032021689967978305,0.03313832896686167,0.024707541975292454,0.05317927894682072,0,0,0,0.015957776984042223,0.02569552697430447,0.022652642977347356,0,0,0.02593562597406437,0.08089271891910728,0.008615397991384601,0,0.0015342969984657028,0.04916053195083946,0,0.006441722993558276,0.013537686986462311,0.019822343980177654,0,0,0.005751302994248697,0.04575830295424169,0,0.0034529059965470936,0,0,0.0088861989911138,0.0189357989810642,Die
Group_B_31,0.019401635000000004,0.09935924300000001,0,0,0,0.012587744000000001,0.008435810000000002,0,0.03741586000000001,0.017473968000000003,0.022669897000000005,0,0.012451222000000001,0,0,0.019858346000000002,0.030140698000000004,0.009535130000000001,0,0.013803904000000002,0.03744146300000001,0,0,0.009368422000000001,0.15136822700000002,0,0,0,0.020462716000000002,0,0,0.011647886000000001,0.0003121980000000001,0.022937523000000005,0.25990453100000005,0.013979369000000002,0,0.018887707000000004,0.019008999000000002,0,0.005798955000000001,0,0,0,0,0.04877271700000001,0,0,0.012234377000000001,0,0,0,0.004588394000000001,0.013371668000000001,0,0,0.013242974000000001,0,0.00042207600000000007,0.03311634100000001,Die
Group_B_32,0,0.014831310999999996,0,0.014195392999999997,0.00014874899999999997,0.008841705999999998,0.008881087999999999,0.004114004999999999,0,0.023042108999999998,0.035660941999999994,0,0,0.13337284399999996,0.017868793999999997,0.0015466999999999996,0.011967023999999996,0.014854888999999996,0.017081353999999997,0,0.020704891999999996,0,0.04202007499999999,0.011355018999999997,0,0.012738098999999996,0.07778039399999999,0.11001860999999998,0,0,0.004668192999999999,0.003246442999999999,0.16732961699999999,0,0.014681431999999996,0.008600926999999998,0.003344281999999999,0,0,0.0033998649999999993,0,0,0.020416481999999996,0,0,0.03949248799999999,0,0.025285813999999993,0.012050332999999996,0,0.004005791999999999,0,0.009746185999999999,0.052571502999999985,0.027042757999999993,0.017231916999999996,0.005861970999999998,0,0,0,Die
