Kingdom,Phylum,Class,Order,Family,Genus,Species
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__S24_7;,g__S24_7_Group;,sp49191
k__Bacteria;,p__BRC1;,c__PRR_11;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49192
k__Bacteria;,p__Firmicutes;,c__Negativicutes;,o__Selenomonadales;,f__Veillonellaceae;,g__Quinella;,sp49193
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Shuttleworthia;,sp49194
k__Bacteria;,p__Acidobacteria;,c__Chloracidobacteria;,o__RB41;,f__Ellin6075;,g__Ellin6075_Group;,sp49195
k__Bacteria;,p__OD1;,c__ABY1;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49196
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Symbiobacteriaceae;,g__Symbiobacterium;,sp49197
k__Bacteria;,p__Acidobacteria;,c__Acidobacteria;,o__BPC015;,f__Unclassified;,g__Unclassified;,sp49198
k__Bacteria;,p__Bacteroidetes;,c__Sphingobacteria;,o__Sphingobacteriales;,f__Unclassified;,g__Unclassified;,sp49199
k__Bacteria;,p__Planctomycetes;,c__Brocadiae;,o__Brocadiales;,f__Brocadiaceae;,g__Candidatus_Scalindua;,sp49200
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Coprococcus;,sp49201
k__Bacteria;,p__ZB3;,c__BS119;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49202
k__Bacteria;,p__Chloroflexi;,c__Anaerolineae;,o__S0208;,f__Unclassified;,g__Unclassified;,sp49203
k__Bacteria;,p__Armatimonadetes;,c__0319_6E2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49204
k__Bacteria;,p__Spirochaetes;,c__Spirochaetes;,o__Spirochaetales;,f__Spirochaetaceae;,g__Treponema;,sp49205
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Lachnospiraceae_Group;,sp49206
k__Bacteria;,p__Cyanobacteria;,c__4C0d_2;,o__YS2;,f__Unclassified;,g__Unclassified;,sp49207
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Cardiobacteriales;,f__Cardiobacteriaceae;,g__Cardiobacteriaceae_Group;,sp49208
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Rikenellaceae;,g__Rikenellaceae_Group;,sp49209
k__Bacteria;,p__Acidobacteria;,c__Chloracidobacteria;,o__RB41;,f__Unclassified;,g__Unclassified;,sp49210
k__Bacteria;,p__Verrucomicrobia;,c__Verrucomicrobiae;,o__Verrucomicrobiales;,f__Verrucomicrobiaceae;,g__Akkermansia;,sp49211
k__Bacteria;,p__Actinobacteria;,c__Thermoleophilia;,o__Gaiellales;,f__Gaiellaceae;,g__Gaiellaceae_Group;,sp49212
k__Bacteria;,p__Planctomycetes;,c__Planctomycetacia;,o__Planctomycetales;,f__Planctomycetaceae;,g__Pirellula;,sp49213
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Prevotellaceae;,g__Prevotella;,sp49214
k__Bacteria;,p__Fibrobacteres;,c__TG3;,o__TG3_1;,f__MAT_CR_H6_H10;,g__MAT_CR_H6_H10_Group;,sp49215
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Marvinbryantia;,sp49216
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Oceanospirillales;,f__Halomonadaceae;,g__Candidatus_Portiera;,sp49217
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Nitrosomonadales;,f__Nitrosomonadaceae;,g__Nitrosomonadaceae_Group;,sp49218
k__Bacteria;,p__Actinobacteria;,c__Acidimicrobiia;,o__Acidimicrobiales;,f__Acidimicrobiaceae;,g__CL500_29;,sp49219
k__Bacteria;,p__Spirochaetes;,c__Spirochaetes;,o__Spirochaetales;,f__Spirochaetaceae;,g__Treponema;,sp49220
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfobacterales;,f__Desulfobacteraceae;,g__Desulfonema;,sp49221
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Methylococcales;,f__Methylococcaceae;,g__Methylomonas;,sp49222
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Octadecabacter;,sp49223
k__Bacteria;,p__Planctomycetes;,c__Planctomycetacia;,o__Planctomycetales;,f__Planctomycetaceae;,g__Planctomyces;,sp49224
k__Bacteria;,p__Planctomycetes;,c__Phycisphaerae;,o__AKAU3564;,f__Unclassified;,g__Unclassified;,sp49225
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Actinomycetales;,f__Micrococcaceae;,g__Arthrobacter;,sp49226
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodospirillales;,f__Rhodospirillaceae;,g__Rhodospirillaceae_Group;,sp49227
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Thiotrichales;,f__Piscirickettsiaceae;,g__Piscirickettsia;,sp49228
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Ruminococcus;,sp49229
k__Bacteria;,p__Planctomycetes;,c__BD7_11;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49230
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Unclassified;,g__Unclassified;,sp49231
k__Bacteria;,p__Planctomycetes;,c__Phycisphaerae;,o__MSBL9;,f__Unclassified;,g__Unclassified;,sp49232
k__Bacteria;,p__Gemmatimonadetes;,c__Gemm_2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49233
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Oceanospirillales;,f__SUP05;,g__SUP05_Group;,sp49234
k__Bacteria;,p__Firmicutes;,c__Erysipelotrichia;,o__Erysipelotrichales;,f__Erysipelotrichaceae;,g__RFN20;,sp49235
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Oceanospirillales;,f__Oceanospirillaceae;,g__Oceanospirillaceae_Group;,sp49236
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Mogibacteriaceae;,g__Mogibacterium;,sp49237
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Actinomycetales;,f__Actinomycetaceae;,g__Actinomyces;,sp49238
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Myxococcales;,f__Unclassified;,g__Unclassified;,sp49239
k__Bacteria;,p__Planctomycetes;,c__Planctomycetacia;,o__Gemmatales;,f__Gemmataceae;,g__Gemmata;,sp49240
k__Bacteria;,p__SAR406;,c__AB16;,o__Arctic96B_7;,f__A714017;,g__SargSea_WGS;,sp49241
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfovibrionales;,f__Desulfovibrionaceae;,g__Desulfovibrio;,sp49242
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfuromonadales;,f__Geobacteraceae;,g__Geobacter;,sp49243
k__Bacteria;,p__Cyanobacteria;,c__Chloroplast;,o__Stramenopiles;,f__Unclassified;,g__Unclassified;,sp49244
k__Bacteria;,p__FBP;,c__Unclassified;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49245
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfovibrionales;,f__Desulfovibrionaceae;,g__Desulfovibrio;,sp49246
k__Bacteria;,p__Planctomycetes;,c__Planctomycetacia;,o__Pirellulales;,f__Pirellulaceae;,g__A17;,sp49247
k__Bacteria;,p__Planctomycetes;,c__BD7_11;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49248
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Syntrophobacterales;,f__Syntrophobacteraceae;,g__Syntrophobacteraceae_Group;,sp49249
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Blattabacteriaceae;,g__Candidatus_Brownia;,sp49250
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Enterococcaceae;,g__Enterococcus;,sp49251
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Blautia;,sp49252
k__Bacteria;,p__SAR406;,c__AB16;,o__Arctic96B_7;,f__A714017;,g__SargSea_WGS;,sp49253
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Maritimimonas;,sp49254
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Sneathiellales;,f__Sneathiellaceae;,g__Sneathiella;,sp49255
k__Bacteria;,p__Chlorobi;,c__Chlorobia;,o__Chlorobiales;,f__Chlorobiaceae;,g__Chlorobium;,sp49256
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Loktanella;,sp49257
k__Bacteria;,p__Chloroflexi;,c__Chloroflexia;,o__Roseiflexales;,f__Roseiflexaceae;,g__Roseiflexus;,sp49258
k__Bacteria;,p__TM7;,c__TM7_1;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49259
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Anoxybacillus;,sp49260
k__Bacteria;,p__Bacteroidetes;,c__Cytophagia;,o__Cytophagales;,f__Cytophagaceae;,g__Rudanella;,sp49261
k__Bacteria;,p__Firmicutes;,c__Negativicutes;,o__Selenomonadales;,f__Veillonellaceae;,g__Anaeromusa;,sp49262
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Actinomycetales;,f__Pseudonocardiaceae;,g__Amycolatopsis;,sp49263
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Ruminococcaceae_Group;,sp49264
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49265
k__Bacteria;,p__GN02;,c__BD1_5;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49266
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Pseudomonadales;,f__Moraxellaceae;,g__Moraxella;,sp49267
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Xanthomonadales;,f__Xanthomonadaceae;,g__Xylella;,sp49268
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Rikenellaceae;,g__vadinBC27;,sp49269
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Prevotellaceae;,g__Prevotella;,sp49270
k__Bacteria;,p__Planctomycetes;,c__Phycisphaerae;,o__WD2101;,f__Unclassified;,g__Unclassified;,sp49271
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Mogibacteriaceae;,g__Mogibacterium;,sp49272
k__Bacteria;,p__Verrucomicrobia;,c__Spartobacteria;,o__Chthoniobacterales;,f__Chthoniobacteraceae;,g__Chthoniobacter;,sp49273
k__Bacteria;,p__Bacteroidetes;,c__Sphingobacteria;,o__Sphingobacteriales;,f__Chitinophagaceae;,g__Terrimonas;,sp49274
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Propionibacteriales;,f__Nocardioidaceae;,g__Nocardioides;,sp49275
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Actinomycetales;,f__Intrasporangiaceae;,g__Terracoccus;,sp49276
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Prevotellaceae;,g__Prevotella;,sp49277
k__Bacteria;,p__ZB3;,c__BS119;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49278
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Rikenellaceae;,g__Rikenellaceae_Group;,sp49279
k__Bacteria;,p__Planctomycetes;,c__Planctomycetacia;,o__Gemmatales;,f__Gemmataceae;,g__Gemmataceae_Group;,sp49280
k__Bacteria;,p__Gemmatimonadetes;,c__Gemm_5;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49281
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Prevotellaceae;,g__Prevotella;,sp49282
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Lutibacter;,sp49283
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Tyzzerella;,sp49284
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Roseburia;,sp49285
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Neisseriales;,f__Neisseriaceae;,g__Vogesella;,sp49286
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Ruegeria;,sp49287
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Ruminococcaceae_Group;,sp49288
k__Bacteria;,p__Cyanobacteria;,c__Synechococcophycideae;,o__Pseudanabaenales;,f__Pseudanabaenaceae;,g__Phormidium;,sp49289
k__Bacteria;,p__Tenericutes;,c__Mollicutes;,o__Mycoplasmatales;,f__Mycoplasmataceae;,g__Mycoplasmataceae_Group;,sp49290
k__Bacteria;,p__Spirochaetes;,c__Leptospirae;,o__Leptospirales;,f__Leptospiraceae;,g__Leptonema;,sp49291
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Pseudomonadales;,f__Moraxellaceae;,g__Moraxellaceae_Group;,sp49292
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Thiohalorhabdales;,f__Thiohalorhabdaceae;,g__Thiohalorhabdaceae_Group;,sp49293
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Rhodocyclales;,f__Rhodocyclaceae;,g__Rhodocyclaceae_Group;,sp49294
k__Bacteria;,p__SAR406;,c__AB16;,o__Arctic96B_7;,f__A714017;,g__SGSH944;,sp49295
k__Bacteria;,p__Bacteroidetes;,c__Sphingobacteria;,o__Sphingobacteriales;,f__Chitinophagaceae;,g__Chitinophagaceae_Group;,sp49296
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Bacteroides;,sp49297
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Oscillospira;,sp49298
k__Bacteria;,p__Actinobacteria;,c__Acidimicrobiia;,o__Acidimicrobiales;,f__Acidimicrobiaceae;,g__CL500_29;,sp49299
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Unclassified;,g__Unclassified;,sp49300
k__Bacteria;,p__Verrucomicrobia;,c__Spartobacteria;,o__Chthoniobacterales;,f__Chthoniobacteraceae;,g__Candidatus_Xiphinematobacter;,sp49301
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Lactobacillaceae;,g__Lactobacillus;,sp49302
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Cryomorphaceae;,g__Owenweeksia;,sp49303
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Burkholderiales;,f__Oxalobacteraceae;,g__Undibacterium;,sp49304
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Neisseriales;,f__Neisseriaceae;,g__Neisseria;,sp49305
k__Bacteria;,p__Cyanobacteria;,c__Chloroplast;,o__Stramenopiles;,f__Unclassified;,g__Unclassified;,sp49306
k__Bacteria;,p__Chlorobi;,c__Chlorobia;,o__Chlorobiales;,f__Chlorobiaceae;,g__Prosthecochloris;,sp49307
k__Bacteria;,p__Bacteroidetes;,c__Cytophagia;,o__Cytophagales;,f__Flammeovirgaceae;,g__Flammeovirgaceae_Group;,sp49308
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49309
k__Bacteria;,p__Planctomycetes;,c__Planctomycetacia;,o__Planctomycetales;,f__Planctomycetaceae;,g__Planctomyces;,sp49310
k__Bacteria;,p__OD1;,c__ABY1;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49311
k__Archaea;,p__Euryarchaeota;,c__Thermoplasmata;,o__E2;,f__DHVEG_1;,g__DHVEG_1_Group;,sp49312
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Syntrophobacterales;,f__Syntrophobacteraceae;,g__Syntrophobacteraceae_Group;,sp49313
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Blautia;,sp49314
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49315
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfobacterales;,f__Desulfobulbaceae;,g__Desulfobulbus;,sp49316
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Myxococcales;,f__Polyangiaceae;,g__Sorangium;,sp49317
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Acetitomaculum;,sp49318
k__Bacteria;,p__Planctomycetes;,c__Planctomycetacia;,o__Planctomycetales;,f__Planctomycetaceae;,g__Pirellula;,sp49319
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Rikenellaceae;,g__Rikenellaceae_Group;,sp49320
k__Bacteria;,p__Actinobacteria;,c__Acidimicrobiia;,o__Acidimicrobiales;,f__koll13;,g__koll13_Group;,sp49321
k__Bacteria;,p__Chloroflexi;,c__SAR202;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49322
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Bacteroides;,sp49323
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Faecalibacterium;,sp49324
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Prevotellaceae;,g__Prevotella;,sp49325
k__Bacteria;,p__Verrucomicrobia;,c__Pedosphaerae;,o__Pedosphaerales;,f__Ellin515;,g__Ellin515_Group;,sp49326
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Nitrosomonadales;,f__Nitrosomonadaceae;,g__Nitrosomonadaceae_Group;,sp49327
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Blautia;,sp49328
k__Bacteria;,p__Chlorobi;,c__Ignavibacteria;,o__Ignavibacteriales;,f__Ignavibacteriaceae;,g__Ignavibacteriaceae_Group;,sp49329
k__Bacteria;,p__Acidobacteria;,c__Acidobacteria;,o__Acidobacteriales;,f__Koribacteraceae;,g__Koribacteraceae_Group;,sp49330
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Prevotellaceae;,g__Prevotella;,sp49331
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Burkholderiales;,f__Comamonadaceae;,g__Simplicispira;,sp49332
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Myxococcales;,f__Unclassified;,g__Unclassified;,sp49333
k__Bacteria;,p__Acidobacteria;,c__Acidobacteria;,o__iii1_15;,f__Unclassified;,g__Unclassified;,sp49334
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Tyzzerella;,sp49335
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Methylococcales;,f__Crenotrichaceae;,g__Crenothrix;,sp49336
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Moheibacter;,sp49337
k__Bacteria;,p__Actinobacteria;,c__Thermoleophilia;,o__Solirubrobacterales;,f__Solirubrobacteraceae;,g__Solirubrobacter;,sp49338
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Actinomycetales;,f__Microbacteriaceae;,g__Frigoribacterium;,sp49339
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Caulobacterales;,f__Caulobacteraceae;,g__Caulobacteraceae_Group;,sp49340
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Paenibacillaceae;,g__Paenibacillus;,sp49341
k__Bacteria;,p__Cyanobacteria;,c__4C0d_2;,o__YS2;,f__Unclassified;,g__Unclassified;,sp49342
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rickettsiales;,f__Pelagibacteraceae;,g__Pelagibacteraceae_Group;,sp49343
k__Bacteria;,p__Firmicutes;,c__Negativicutes;,o__Selenomonadales;,f__Veillonellaceae;,g__Succiniclasticum;,sp49344
k__Archaea;,p__Euryarchaeota;,c__Methanococci;,o__Methanococcales;,f__Methanocaldococcaceae;,g__Methanocaldococcus;,sp49345
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Prevotellaceae;,g__Prevotella;,sp49346
k__Bacteria;,p__Bacteroidetes;,c__Cytophagia;,o__Cytophagales;,f__Flammeovirgaceae;,g__Flammeovirgaceae_Group;,sp49347
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Syntrophobacterales;,f__Syntrophaceae;,g__Syntrophaceae_Group;,sp49348
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Clostridiaceae;,g__Eubacterium;,sp49349
k__Bacteria;,p__Firmicutes;,c__Negativicutes;,o__Selenomonadales;,f__Veillonellaceae;,g__G07;,sp49350
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Hyphomicrobiaceae;,g__Hyphomicrobium;,sp49351
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Coprococcus;,sp49352
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Syntrophobacterales;,f__Syntrophaceae;,g__Desulfomonile;,sp49353
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Burkholderiales;,f__Comamonadaceae;,g__Caenimonas;,sp49354
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Rhodobiaceae;,g__Afifella;,sp49355
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Pseudomonadales;,f__Pseudomonadaceae;,g__Pseudomonas;,sp49356
k__Bacteria;,p__Acidobacteria;,c__Unclassified;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49357
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Hyphomicrobiaceae;,g__Hyphomicrobium;,sp49358
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49359
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Ruegeria;,sp49360
k__Bacteria;,p__Spirochaetes;,c__Spirochaetes;,o__Spirochaetales;,f__Spirochaetaceae;,g__Treponema;,sp49361
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Eubacterium;,sp49362
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Tenacibaculum;,sp49363
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Prevotellaceae;,g__Prevotella;,sp49364
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rickettsiales;,f__Rickettsiales_Incertae_Sedis;,g__Candidatus_Lariskella;,sp49365
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Christensenellaceae;,g__Christensenellaceae_Group;,sp49366
k__Bacteria;,p__Armatimonadetes;,c__Fimbriimonadia;,o__Fimbriimonadales;,f__Fimbriimonadaceae;,g__Fimbriimonas;,sp49367
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Cryomorphaceae;,g__Fluviicola;,sp49368
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Thiotrichales;,f__Piscirickettsiaceae;,g__Piscirickettsiaceae_Group;,sp49369
k__Bacteria;,p__Bacteroidetes;,c__Sphingobacteria;,o__Sphingobacteriales;,f__Unclassified;,g__Unclassified;,sp49370
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Pseudomonadales;,f__Pseudomonadaceae;,g__Pseudomonas;,sp49371
k__Bacteria;,p__Planctomycetes;,c__Phycisphaerae;,o__Phycisphaerales;,f__Phycisphaeraceae;,g__SM1A02;,sp49372
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Lachnospiraceae_Group;,sp49373
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Cryomorphaceae;,g__Cryomorphaceae_Group;,sp49374
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Ruminococcus;,sp49375
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__S24_7;,g__S24_7_Group;,sp49376
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Dorea;,sp49377
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Lachnospiraceae_Group;,sp49378
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Mogibacteriaceae;,g__Mogibacteriaceae_Group;,sp49379
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rickettsiales;,f__Pelagibacteraceae;,g__Pelagibacteraceae_Group;,sp49380
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Pseudomonadales;,f__Moraxellaceae;,g__Psychrobacter;,sp49381
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Xenorhabdus;,sp49382
k__Bacteria;,p__Nitrospirae;,c__Nitrospira;,o__Nitrospirales;,f__FW;,g__4_29;,sp49383
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Prevotellaceae;,g__Prevotella;,sp49384
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Chromatiales;,f__Chromatiaceae;,g__Nitrosococcus;,sp49385
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Cardiobacteriales;,f__Cardiobacteriaceae;,g__Cardiobacteriaceae_Group;,sp49386
k__Bacteria;,p__Gemmatimonadetes;,c__Gemm_2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp49387
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Oceanospirillales;,f__Unclassified;,g__Unclassified;,sp49388
